ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_indicator,note_source
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2018,14.9,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2018,20.3,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2018,75.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2018,14,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_TOTAL,2017,17.5,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_AGR,2017,55.8,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_NAG,2017,12.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_TOTAL,2017,15.8,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_AGR,2017,39.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2017,12.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2017,19.4,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2017,77.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2017,12.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_TOTAL,2016,21.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_AGR,2016,51.8,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_NAG,2016,16.7,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_TOTAL,2016,19.4,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_AGR,2016,34.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2016,17.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2016,22.9,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2016,74.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2016,16.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_TOTAL,2015,20.4,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_AGR,2015,52.9,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_NAG,2015,15.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_TOTAL,2015,19.5,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_AGR,2015,35,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2015,17.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2015,21.5,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2015,75.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2015,13.9,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_TOTAL,2014,21.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_AGR,2014,55.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_NAG,2014,16.7,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_TOTAL,2014,20.4,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_AGR,2014,34.3,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2014,18.3,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2014,23.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2014,81.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2014,14.9,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_TOTAL,2013,21.8,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_AGR,2013,56.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_NAG,2013,17.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_TOTAL,2013,20.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_AGR,2013,34.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2013,18.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2013,23.8,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2013,80.9,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2013,15.9,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_TOTAL,2012,23.8,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_AGR,2012,58,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_NAG,2012,19.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_TOTAL,2012,22.5,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_AGR,2012,36.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2012,20.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2012,25.3,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2012,83.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2012,17.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_TOTAL,2011,24.8,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_AGR,2011,58.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_NAG,2011,20.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_TOTAL,2011,23.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_AGR,2011,37.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2011,21.3,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2011,26.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2011,82.8,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2011,18.9,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_TOTAL,2010,26.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_AGR,2010,59.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_NAG,2010,21.3,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_TOTAL,2010,24.9,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_AGR,2010,39.8,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2010,22.7,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2010,27.7,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2010,82.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2010,19.8,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_TOTAL,2009,29.6,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_AGR,2009,58.4,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_NAG,2009,25.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_TOTAL,2009,28.1,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_AGR,2009,40,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2009,26.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2009,31.5,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2009,80.5,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2009,24,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_TOTAL,2008,30.9,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_AGR,2008,47,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_T,ECO_AGNAG_NAG,2008,28.7,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_TOTAL,2008,31.3,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_AGR,2008,37.2,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_M,ECO_AGNAG_NAG,2008,30.4,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_TOTAL,2008,30.4,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_AGR,2008,59.7,,,R1:3513_T2:85
POL,SDG_0831_SEX_ECO_RT,BB:13355,SEX_F,ECO_AGNAG_NAG,2008,26.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2021,9.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2021,14.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2021,9.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2021,10.1,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2021,14.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2021,10,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2021,9.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2021,16.1,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2021,9.2,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2020,6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2020,15.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2020,5.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2020,6.1,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2020,13.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2020,5.9,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2020,5.9,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2020,20.5,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2020,5.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2019,6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2019,21.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2019,5.5,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2019,5.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2019,16.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2019,5.2,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2019,6.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2019,32.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2019,5.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2018,6.1,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2018,23.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2018,5.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2018,5.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2018,16.5,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2018,5.2,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2018,6.5,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2018,38.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2018,6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2017,7.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2017,26,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2017,7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2017,7.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2017,21.1,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2017,6.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2017,8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2017,36.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2017,7.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2016,7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2016,25.1,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2016,6.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2016,6.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2016,16.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2016,5.9,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2016,7.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2016,44.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2016,6.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2015,7.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2015,32.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2015,6.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2015,7.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2015,22.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2015,6.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2015,8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2015,49.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2015,6.9,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2014,8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2014,28.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2014,7.1,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2014,8.2,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2014,23.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2014,7.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2014,7.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2014,39.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2014,6.9,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2013,6.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2013,30.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2013,5.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2013,6.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2013,24,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2013,5.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2013,6.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2013,43.5,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2013,5.7,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2012,6.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2012,35.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2012,5.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2012,5.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2012,24.2,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2012,4.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2012,7.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2012,57.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2012,5.9,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2011,5.9,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2011,34.1,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2011,4.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2011,4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2011,14.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2011,3.5,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2011,8.1,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2011,60.5,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2011,5.8,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2010,6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2010,32.4,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2010,4.6,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2010,4.9,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_AGR,2010,17.1,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_NAG,2010,4.2,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_TOTAL,2010,7.2,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_AGR,2010,52.2,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_F,ECO_AGNAG_NAG,2010,5,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_TOTAL,2009,11.2,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_AGR,2009,29.3,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_T,ECO_AGNAG_NAG,2009,10.2,,,R1:3513_T2:85
PRT,SDG_0831_SEX_ECO_RT,BB:201,SEX_M,ECO_AGNAG_TOTAL,2009,11,,,R1:3513_T2:85
